{
  solved=true,
  reachedEps=8.15753333946599e-06,
  totalIterations=    9592,
  totalTimeSeconds=  254.94493802800000,
}

       0 ; 1.00000000000000e+00
       1 ; 8.89838068613999e-01
       2 ; 5.08711242972925e-01
       3 ; 4.35788471573467e-01
       4 ; 5.56263850929087e-01
       5 ; 1.73098747927428e+00
       6 ; 1.21219045163874e+00
       7 ; 1.01803528194864e+00
       8 ; 3.76886817307868e+00
       9 ; 4.09667395584973e-01
      10 ; 3.87589749652082e-01
      11 ; 4.28094453597997e-01
      12 ; 6.71203713254765e-01
      13 ; 1.07218289751414e+00
      14 ; 7.62483636946237e-01
      15 ; 5.71900372267933e-01
      16 ; 5.95601321107054e-01
      17 ; 5.77854899416653e-01
      18 ; 9.91492994668726e-01
      19 ; 6.00325652263176e-01
      20 ; 7.01945138800759e-01
      21 ; 8.26687155175731e-01
      22 ; 6.92650466545265e-01
      23 ; 6.33750102837396e-01
      24 ; 3.07725712288640e+00
      25 ; 8.72768312944344e-01
      26 ; 1.28459929561511e+00
      27 ; 1.16919221952199e+00
      28 ; 5.89949080318567e-01
      29 ; 5.29134573742730e-01
      30 ; 6.70836223918947e-01
      31 ; 6.21270394823293e-01
      32 ; 9.93747406383430e-01
      33 ; 1.46508921961871e+00
      34 ; 1.09236379439944e+00
      35 ; 1.31697536049267e+00
      36 ; 1.13142310982395e+00
      37 ; 7.49828656513908e-01
      38 ; 2.41384552740902e+00
      39 ; 1.13676585789755e+01
      40 ; 1.79933606895674e+00
      41 ; 4.33996000382660e+00
      42 ; 1.08970355959199e+00
      43 ; 1.21654584009419e+00
      44 ; 8.83147013977751e-01
      45 ; 5.55712742309649e-01
      46 ; 6.69618593009336e-01
      47 ; 7.46641765769394e-01
      48 ; 1.35683622264557e+00
      49 ; 5.26606374997442e-01
      50 ; 6.75175714491320e-01
      51 ; 1.31472667460775e+00
      52 ; 7.96100376438025e-01
      53 ; 5.55048420080139e-01
      54 ; 1.61114859589807e+00
      55 ; 1.15383465178788e+00
      56 ; 8.12234178705390e-01
      57 ; 7.88561933070001e-01
      58 ; 2.48123165632176e+00
      59 ; 1.94810027967957e+00
      60 ; 1.48780374074222e+00
      61 ; 1.18535492915677e+00
      62 ; 1.33345738008907e+00
      63 ; 2.03765106243610e+00
      64 ; 3.28451235775709e+00
      65 ; 8.11659374953053e-01
      66 ; 9.88640481823695e-01
      67 ; 1.19033004285881e+00
      68 ; 7.93898907983360e-01
      69 ; 7.28632169734269e-01
      70 ; 5.27702071715283e-01
      71 ; 6.96654215630001e-01
      72 ; 8.80860520187023e-01
      73 ; 6.62548069966711e-01
      74 ; 9.36715988132074e-01
      75 ; 7.66664855144500e-01
      76 ; 5.41405055230536e-01
      77 ; 2.54898292026015e-01
      78 ; 1.97932615857175e-01
      79 ; 4.03028883453554e-01
      80 ; 3.75634119136439e-01
      81 ; 1.11366226636381e+00
      82 ; 6.96786565365939e-01
      83 ; 6.04597991660209e-01
      84 ; 1.35741304032731e+00
      85 ; 6.57758772520148e-01
      86 ; 1.14021013564918e+00
      87 ; 6.08597824841442e-01
      88 ; 5.01062251046718e-01
      89 ; 1.84133779564636e+00
      90 ; 8.74013058015534e-01
      91 ; 1.56069939756153e+00
      92 ; 1.11059845880565e+00
      93 ; 1.06375293493342e+00
      94 ; 1.70117263836618e+00
      95 ; 1.39629968559330e+00
      96 ; 6.61988860015254e-01
      97 ; 9.20785621825900e-01
      98 ; 6.93391127433812e-01
      99 ; 1.03658725493117e+00
     100 ; 5.61268231139855e-01
     101 ; 3.11325900471229e-01
     102 ; 3.40909040831978e-01
     103 ; 6.57530542863427e-01
     104 ; 1.48315034344812e+00
     105 ; 1.76813282153811e+00
     106 ; 2.33974753006017e+00
     107 ; 3.39133640162451e+00
     108 ; 1.48879657734402e+00
     109 ; 3.89250312846860e-01
     110 ; 9.56068513478629e-01
     111 ; 1.22744417194376e+00
     112 ; 3.14472541472551e-01
     113 ; 9.16738269414980e-01
     114 ; 1.83088161090379e+00
     115 ; 1.72180069891806e+00
     116 ; 1.15754565900835e+00
     117 ; 8.54271807551568e-01
     118 ; 6.71796728393135e-01
     119 ; 6.68748108178974e-01
     120 ; 5.50955430851394e-01
     121 ; 5.67486937455740e-01
     122 ; 9.82216133067164e-01
     123 ; 7.31894337324131e-01
     124 ; 1.17173954540510e+00
     125 ; 7.97335601018287e+00
     126 ; 4.59065236632074e+00
     127 ; 4.34983626164783e+00
     128 ; 6.06120261140319e+00
     129 ; 5.84083600417644e+00
     130 ; 4.86467064387156e+00
     131 ; 3.53355933962186e+00
     132 ; 2.13578914344535e+00
     133 ; 2.04304783786191e+00
     134 ; 1.34787671120536e+00
     135 ; 7.48068178314848e-01
     136 ; 6.72370688694902e-01
     137 ; 4.60847124110133e-01
     138 ; 5.18190604981608e-01
     139 ; 6.59875796298253e-01
     140 ; 4.98586143369206e-01
     141 ; 4.14406939716568e-01
     142 ; 3.38234406700661e-01
     143 ; 3.92243232727621e-01
     144 ; 2.41852762484522e-01
     145 ; 4.12520767264557e-01
     146 ; 4.30880089139731e+00
     147 ; 5.77811184507607e-01
     148 ; 5.87971015432074e-01
     149 ; 5.53523852135211e-01
     150 ; 4.30996807334215e-01
     151 ; 6.85932607803270e-01
     152 ; 6.55363115203951e-01
