{
  solved=true,
  reachedEps=9.73848860754291e-06,
  totalIterations=     930,
  totalTimeSeconds=    4.94186131800000,
}

       0 ; 1.00000000000000e+00
       1 ; 8.04323390088052e-01
       2 ; 6.79324001669057e-01
       3 ; 3.47210863026867e-01
       4 ; 2.89436364658943e-01
       5 ; 2.69380404915292e-01
       6 ; 3.11027680696910e-01
       7 ; 2.99315359089234e-01
       8 ; 2.36195381497416e-01
       9 ; 2.24679618503143e-01
      10 ; 1.83206885928420e-01
      11 ; 2.90923754304800e-01
      12 ; 1.65299120152382e-01
      13 ; 2.02842313178814e-01
      14 ; 3.24156448665387e-01
      15 ; 7.85153517883196e-01
      16 ; 3.21629672710365e-01
      17 ; 4.98364566986600e-01
      18 ; 1.61931718522275e-01
      19 ; 1.40377671640011e-01
      20 ; 2.16230824982908e-01
      21 ; 1.47974359531536e-01
      22 ; 1.57753577674020e-01
      23 ; 2.72629955974124e-01
      24 ; 1.20666721984709e-01
      25 ; 1.61435677920708e-01
      26 ; 1.46679820857886e-01
      27 ; 1.44433523304848e-01
      28 ; 1.57289397322378e-01
      29 ; 2.83849443681108e-01
      30 ; 1.20778146184400e-01
      31 ; 1.11353042195679e-01
      32 ; 8.05361190131580e-02
      33 ; 7.79605107660856e-02
      34 ; 5.64552788514032e-02
      35 ; 5.60967486189614e-02
      36 ; 9.52890956241188e-02
      37 ; 6.34396809016840e-02
      38 ; 6.07555433503311e-02
      39 ; 7.65232799443966e-02
      40 ; 8.52200616425936e-02
      41 ; 8.09046430763160e-02
      42 ; 8.55079782427377e-02
      43 ; 8.76491004495226e-02
      44 ; 9.93824382239849e-02
      45 ; 1.16881015468640e-01
      46 ; 8.86197583326310e-02
      47 ; 7.23933886959518e-02
      48 ; 1.44345365984353e-01
      49 ; 5.39899844640706e-02
      50 ; 5.32438071508991e-02
      51 ; 3.84386389459321e-02
      52 ; 3.55990643242331e-02
      53 ; 3.23856726731266e-02
      54 ; 3.27360236268514e-02
      55 ; 2.97950439984329e-02
      56 ; 3.36521755732930e-02
      57 ; 2.99893765314260e-02
      58 ; 3.14598741009435e-02
      59 ; 3.22964049957456e-02
      60 ; 3.51833214354757e-02
      61 ; 5.72212722151296e-02
      62 ; 4.16358192839483e-02
      63 ; 1.27126635253243e-01
      64 ; 4.91149821423157e-02
      65 ; 3.16659647354142e-02
      66 ; 3.08101276556144e-02
