{
  solved=true,
  reachedEps=9.92473580978502e-06,
  totalIterations=     919,
  totalTimeSeconds=    5.10555702600000,
}

       0 ; 1.00000000000000e+00
       1 ; 8.04323390088049e-01
       2 ; 4.81334306798098e-01
       3 ; 3.29635696106598e-01
       4 ; 2.89180165501712e-01
       5 ; 2.47256211004984e-01
       6 ; 2.47256211004984e-01
       7 ; 2.13469472131641e-01
       8 ; 2.00859903008717e-01
       9 ; 1.99818515371721e-01
      10 ; 1.73856055241474e-01
      11 ; 1.73856055241474e-01
      12 ; 1.55945434398834e-01
      13 ; 1.31219450297260e-01
      14 ; 1.31115798177436e-01
      15 ; 1.30942884139778e-01
      16 ; 1.29701452016287e-01
      17 ; 1.27793213211722e-01
      18 ; 1.17383094867496e-01
      19 ; 1.14759156118903e-01
      20 ; 1.11067493155027e-01
      21 ; 1.04515388514747e-01
      22 ; 1.04515388514747e-01
      23 ; 1.04515388514747e-01
      24 ; 9.20100638933433e-02
      25 ; 8.96940780718095e-02
      26 ; 8.94595379390826e-02
      27 ; 8.94595379390826e-02
      28 ; 8.93527975726832e-02
      29 ; 8.93278712972381e-02
      30 ; 8.31353583026270e-02
      31 ; 8.17288533269334e-02
      32 ; 7.34009905224644e-02
      33 ; 6.13454812995646e-02
      34 ; 5.43343598244555e-02
      35 ; 5.42534237553819e-02
      36 ; 5.42534237553819e-02
      37 ; 5.40785935221233e-02
      38 ; 5.38516601809338e-02
      39 ; 5.38516601809338e-02
      40 ; 5.32463369630743e-02
      41 ; 5.31938046913683e-02
      42 ; 5.31938046913683e-02
      43 ; 5.29903013925601e-02
      44 ; 5.25973132485969e-02
      45 ; 5.25973132485969e-02
      46 ; 5.11321302575472e-02
      47 ; 5.08688657122040e-02
      48 ; 5.08688657122040e-02
      49 ; 4.51448148836506e-02
      50 ; 3.58775802531860e-02
      51 ; 3.33677256023797e-02
      52 ; 3.20671539566868e-02
      53 ; 3.13308590418804e-02
      54 ; 3.13083187434759e-02
      55 ; 2.96929449710192e-02
      56 ; 2.96929449710192e-02
      57 ; 2.96929449710192e-02
      58 ; 2.96929449710192e-02
      59 ; 2.96731742448234e-02
      60 ; 2.96731742448234e-02
      61 ; 2.96731742448234e-02
      62 ; 2.96731742448234e-02
      63 ; 2.96731742448234e-02
      64 ; 2.94450071143567e-02
      65 ; 2.62964179318965e-02
      66 ; 2.61212345419337e-02
      67 ; 2.59739185576858e-02
      68 ; 2.59644091390638e-02
      69 ; 2.58986253475797e-02
      70 ; 2.58986253475797e-02
      71 ; 2.36360209694437e-02
      72 ; 2.25304333788818e-02
      73 ; 2.25256871412953e-02
      74 ; 2.25256871412953e-02
      75 ; 2.11555363789779e-02
      76 ; 2.11555363789779e-02
      77 ; 2.10308091478248e-02
      78 ; 2.02870361570355e-02
      79 ; 2.02870361570355e-02
      80 ; 2.02870361570355e-02
      81 ; 2.02870361570355e-02
      82 ; 2.02870361570355e-02
      83 ; 1.97398056202542e-02
      84 ; 1.76486731794406e-02
      85 ; 1.76456759848448e-02
      86 ; 1.76261257981425e-02
      87 ; 1.75235784132702e-02
      88 ; 1.75235784132702e-02
      89 ; 1.75235784132702e-02
      90 ; 1.75235784132702e-02
      91 ; 1.75235784132702e-02
      92 ; 1.75235784132702e-02
      93 ; 1.75235784132702e-02
      94 ; 1.75235784132702e-02
      95 ; 1.75235784132702e-02
      96 ; 1.75235784132702e-02
      97 ; 1.75235784132702e-02
      98 ; 1.75235784132702e-02
      99 ; 1.75235784132702e-02
     100 ; 1.49732657577805e-02
     101 ; 1.49732657577805e-02
     102 ; 1.49732657577805e-02
     103 ; 1.43696060695772e-02
     104 ; 1.43696060695772e-02
     105 ; 1.43696060695772e-02
     106 ; 1.43696060695772e-02
     107 ; 1.43694494251506e-02
     108 ; 1.43694494251506e-02
     109 ; 1.43559468386567e-02
     110 ; 1.43559468386567e-02
     111 ; 1.43206971257437e-02
     112 ; 1.43186851279076e-02
     113 ; 1.36021298474546e-02
     114 ; 1.36021298474546e-02
     115 ; 1.36021298474546e-02
     116 ; 1.36021298474546e-02
     117 ; 1.36021298474546e-02
     118 ; 1.36021298474546e-02
     119 ; 1.36021298474546e-02
     120 ; 1.36021298474546e-02
     121 ; 1.36020231802549e-02
     122 ; 1.36020231802549e-02
     123 ; 1.35970805068947e-02
     124 ; 1.35874003676293e-02
     125 ; 1.35874003676293e-02
     126 ; 1.35874003676293e-02
     127 ; 1.35874003676293e-02
     128 ; 1.35874003676293e-02
     129 ; 1.35874003676293e-02
     130 ; 1.25978322967351e-02
     131 ; 1.25978322967351e-02
     132 ; 1.11457110447863e-02
     133 ; 1.11197600301841e-02
     134 ; 1.10225153166430e-02
     135 ; 1.07702827336680e-02
     136 ; 1.02909505028614e-02
     137 ; 1.02909505028614e-02
     138 ; 1.02909505028614e-02
     139 ; 1.02909505028614e-02
     140 ; 1.02909505028614e-02
     141 ; 1.02224945368818e-02
     142 ; 1.02116440120415e-02
     143 ; 1.02098848185410e-02
     144 ; 1.01926646750461e-02
     145 ; 1.01615283522700e-02
     146 ; 1.01451724703435e-02
     147 ; 1.01449858087519e-02
     148 ; 1.01400485790137e-02
     149 ; 1.01400485790137e-02
     150 ; 9.90271750575944e-03
     151 ; 9.90271750575944e-03
     152 ; 9.90271750575944e-03
     153 ; 9.90271750575944e-03
     154 ; 9.90271750575944e-03
     155 ; 9.90271750575944e-03
     156 ; 9.90271750575944e-03
     157 ; 9.90271750575944e-03
     158 ; 9.90271750575944e-03
     159 ; 9.90271750575944e-03
     160 ; 9.90271750575944e-03
     161 ; 9.90271750575944e-03
     162 ; 9.90271750575944e-03
     163 ; 9.90271750575944e-03
     164 ; 9.90271750575944e-03
     165 ; 9.72084661106661e-03
     166 ; 9.68683212172664e-03
     167 ; 8.03207484646792e-03
     168 ; 8.03123490402649e-03
     169 ; 7.79372070661411e-03
     170 ; 7.72622065185672e-03
     171 ; 7.67582488124443e-03
     172 ; 6.46748386352908e-03
     173 ; 6.46450814940541e-03
     174 ; 4.37668104719435e-03
     175 ; 4.37668104719435e-03
     176 ; 3.97254678346826e-03
     177 ; 3.94860880776849e-03
     178 ; 3.69275284372054e-03
     179 ; 3.57777315137173e-03
     180 ; 3.50364046151372e-03
     181 ; 3.17782905660713e-03
     182 ; 3.13340172251612e-03
     183 ; 3.13340172251612e-03
     184 ; 3.08329051554068e-03
     185 ; 3.08329051554068e-03
     186 ; 3.08329051554068e-03
     187 ; 3.08329051554068e-03
     188 ; 3.08329051554068e-03
     189 ; 3.08329051554068e-03
     190 ; 3.08329051554068e-03
     191 ; 3.02086713844918e-03
     192 ; 3.02022761150691e-03
     193 ; 3.02022761150691e-03
     194 ; 3.01033695395380e-03
     195 ; 3.00135466554310e-03
     196 ; 2.99327079137835e-03
     197 ; 2.95341648925167e-03
     198 ; 2.95316541395574e-03
     199 ; 2.86403028011563e-03
     200 ; 2.86349071985513e-03
     201 ; 2.86250866700483e-03
     202 ; 2.86051430888237e-03
     203 ; 2.86051430888237e-03
     204 ; 2.83868931010590e-03
     205 ; 2.78716322435879e-03
     206 ; 2.78618032004402e-03
     207 ; 2.72396324396971e-03
     208 ; 2.71254938767111e-03
     209 ; 2.71254938767111e-03
     210 ; 2.67105583675097e-03
     211 ; 2.37553438546757e-03
     212 ; 2.37553438546757e-03
     213 ; 2.37553438546757e-03
     214 ; 2.37553438546757e-03
     215 ; 2.37553438546757e-03
     216 ; 2.31915874040205e-03
     217 ; 2.31892467181346e-03
     218 ; 2.31892467181346e-03
     219 ; 2.31892467181346e-03
     220 ; 2.31892467181346e-03
     221 ; 2.31892467181346e-03
     222 ; 2.31787285693772e-03
     223 ; 2.31787285693772e-03
     224 ; 2.31787285693772e-03
     225 ; 2.31764278375684e-03
     226 ; 2.26841590699205e-03
     227 ; 2.12640247848824e-03
     228 ; 2.10621434604158e-03
     229 ; 2.09066416272661e-03
     230 ; 2.08733961059320e-03
     231 ; 2.08733961059320e-03
     232 ; 2.06773337151239e-03
     233 ; 2.06469974046410e-03
     234 ; 2.03786094526051e-03
     235 ; 2.03786094526051e-03
     236 ; 2.02979387427648e-03
     237 ; 2.02593470247771e-03
     238 ; 2.02593463098878e-03
     239 ; 2.02582145303196e-03
     240 ; 2.02582145303196e-03
     241 ; 2.02582145303196e-03
     242 ; 2.01057014501823e-03
     243 ; 1.89510217919136e-03
     244 ; 1.85232810633029e-03
     245 ; 1.85104800613774e-03
     246 ; 1.84763492931778e-03
     247 ; 1.83801650076441e-03
     248 ; 1.75143464690283e-03
     249 ; 1.56525085710758e-03
     250 ; 1.56485083773287e-03
     251 ; 1.48653528122583e-03
     252 ; 1.48653528122583e-03
     253 ; 1.48653528122583e-03
     254 ; 1.48653267242499e-03
     255 ; 1.48653267242499e-03
     256 ; 1.48653267242499e-03
     257 ; 1.48639007693788e-03
     258 ; 1.48144182038856e-03
     259 ; 1.48138040640168e-03
     260 ; 1.48134043213770e-03
     261 ; 1.48109044507361e-03
     262 ; 1.47990758319929e-03
     263 ; 1.47756688666591e-03
     264 ; 1.47566819710980e-03
     265 ; 1.47566819710980e-03
     266 ; 1.47566394858442e-03
     267 ; 1.47566394858442e-03
     268 ; 1.46347902294010e-03
     269 ; 1.44588506396478e-03
     270 ; 1.44588506396478e-03
     271 ; 1.44588506396478e-03
     272 ; 1.44588506396478e-03
     273 ; 1.44587315532499e-03
     274 ; 1.44587315532499e-03
     275 ; 1.44587315532499e-03
     276 ; 1.44587315532499e-03
     277 ; 1.39055787915583e-03
     278 ; 1.39055787915583e-03
     279 ; 1.39055787915583e-03
     280 ; 1.39055787915583e-03
     281 ; 1.39055787915583e-03
     282 ; 1.39055787915583e-03
     283 ; 1.39055787915583e-03
     284 ; 1.15072305855707e-03
     285 ; 1.11495225270649e-03
     286 ; 1.11495225270649e-03
     287 ; 1.03912022150024e-03
     288 ; 9.13999968003019e-04
     289 ; 9.02524824660875e-04
     290 ; 8.99095259017160e-04
     291 ; 8.91410667831607e-04
     292 ; 8.91410667831607e-04
     293 ; 8.91410667831607e-04
     294 ; 8.91410667831607e-04
     295 ; 8.91410667831607e-04
     296 ; 8.91410667831607e-04
     297 ; 8.89793972010437e-04
     298 ; 8.89793972010437e-04
     299 ; 8.89793972010437e-04
     300 ; 8.89793972010437e-04
     301 ; 8.89793972010437e-04
     302 ; 8.89793972010437e-04
     303 ; 8.89269277182000e-04
     304 ; 8.75234477667330e-04
     305 ; 8.73705033786769e-04
     306 ; 8.73407233589704e-04
     307 ; 8.71655801690495e-04
     308 ; 7.43432149592579e-04
     309 ; 7.41160449289864e-04
     310 ; 7.41160449289864e-04
     311 ; 7.41160449289864e-04
     312 ; 7.41160449289864e-04
     313 ; 7.41160449289864e-04
     314 ; 7.41160449289864e-04
     315 ; 7.41160449289864e-04
